case_id,start_time,end_time,involved_device_count,fused_latitude,fused_longitude,estimated_scene_type,final_result,response_status,response_time_sec,evidence_generated
CASE000787,2026-01-26 12:06:39,2026-01-26 12:09:39,1,31.310952866508437,121.43966661744842,residential_area,suspected_firework,under_review,1152,1
CASE000788,2026-01-26 12:45:58,2026-01-26 12:55:57,2,31.2124162626772,121.40670887637862,construction_site,confirmed_firework,handled,791,1
CASE000789,2026-01-26 13:27:39,2026-01-26 13:30:39,1,31.251095658938524,121.54650874436673,arterial_road,suspected_firework,handled,979,1
CASE000790,2026-01-26 13:32:55,2026-01-26 13:59:59,6,31.217301925277003,121.47870152993944,arterial_road,confirmed_firework,handled,1736,1
CASE000791,2026-01-26 14:11:08,2026-01-26 14:24:09,3,31.227214904568513,121.50975934944836,residential_area,confirmed_firework,handled,282,1
CASE000792,2026-01-26 14:38:34,2026-01-26 14:41:34,1,31.270268750935642,121.49831897929411,arterial_road,suspected_firework,closed,747,0
CASE000793,2026-01-26 15:11:38,2026-01-26 15:14:38,1,31.260383931304048,121.47046294410492,residential_area,suspected_firework,handled,1078,0
CASE000794,2026-01-26 15:40:13,2026-01-26 15:43:13,1,31.208606760063606,121.49703155279747,residential_area,suspected_firework,handled,285,1
CASE000795,2026-01-26 16:04:00,2026-01-26 16:18:21,3,31.250719795396517,121.53591169457162,arterial_road,confirmed_firework,closed,138,1
CASE000796,2026-01-26 16:35:42,2026-01-26 16:38:42,1,31.228299741855785,121.501707964774,industrial_park,suspected_firework,closed,351,1
CASE000797,2026-01-26 17:08:50,2026-01-26 17:29:53,5,31.18864768173722,121.4446977896591,residential_area,confirmed_firework,closed,1144,1
CASE000798,2026-01-26 17:37:16,2026-01-26 18:01:51,7,31.20710867638803,121.46503641543063,residential_area,confirmed_firework,closed,396,1
CASE000799,2026-01-26 18:02:02,2026-01-26 18:30:52,10,31.20015634001768,121.43169538399013,residential_area,confirmed_firework,handled,236,1
CASE000800,2026-01-26 18:29:54,2026-01-26 18:55:35,9,31.203949923934232,121.47624216710062,residential_area,confirmed_firework,closed,1056,1
CASE000801,2026-01-26 19:01:06,2026-01-26 19:23:50,13,31.19576477747827,121.43915267795114,arterial_road,confirmed_firework,closed,289,1
CASE000802,2026-01-26 19:38:10,2026-01-26 19:59:18,9,31.20665466145514,121.46386062644906,residential_area,confirmed_firework,under_review,793,1
CASE000803,2026-01-26 20:05:36,2026-01-26 20:30:00,8,31.229743361702397,121.44638763589754,residential_area,confirmed_firework,under_review,1508,1
CASE000804,2026-01-26 20:29:10,2026-01-26 21:00:54,12,31.202432351990772,121.46838512992181,industrial_park,confirmed_firework,closed,582,1
CASE000805,2026-01-26 21:01:30,2026-01-26 21:23:08,12,31.185292978131343,121.47463370798486,industrial_park,confirmed_firework,under_review,322,1
CASE000806,2026-01-26 21:29:14,2026-01-26 21:58:15,20,31.192603024731117,121.4584035693243,residential_area,confirmed_firework,handled,649,1
CASE000807,2026-01-26 22:00:15,2026-01-26 22:31:33,18,31.21491059956132,121.45910772045278,arterial_road,confirmed_firework,handled,1749,1
CASE000808,2026-01-26 22:29:35,2026-01-26 23:01:47,13,31.200103053661003,121.48602324557625,arterial_road,confirmed_firework,handled,1770,1
CASE000809,2026-01-26 23:00:26,2026-01-26 23:30:28,13,31.231875432695375,121.48040581599714,arterial_road,confirmed_firework,handled,884,1
CASE000810,2026-01-26 23:29:08,2026-01-27 00:01:27,15,31.211976366328482,121.47226931599963,residential_area,confirmed_firework,handled,210,1
CASE000811,2026-01-27 01:07:08,2026-01-27 01:11:07,2,31.193828302919385,121.44758326931702,construction_site,confirmed_firework,under_review,170,1
CASE000812,2026-01-27 02:16:40,2026-01-27 02:19:40,1,31.24842188801459,121.57848930454622,residential_area,suspected_firework,handled,1415,1
CASE000813,2026-01-27 02:47:50,2026-01-27 02:50:50,1,31.11006447461688,121.55857078783929,residential_area,suspected_firework,under_review,888,0
CASE000814,2026-01-27 03:30:22,2026-01-27 03:51:59,3,31.161381396657454,121.4715194832455,residential_area,confirmed_firework,closed,1139,1
CASE000815,2026-01-27 04:07:21,2026-01-27 04:10:21,1,31.08073720434215,121.43858953276447,arterial_road,suspected_firework,under_review,273,1
CASE000816,2026-01-27 04:39:00,2026-01-27 05:00:34,2,31.17164792227858,121.51854939478017,residential_area,confirmed_firework,handled,947,1
CASE000817,2026-01-27 05:42:14,2026-01-27 05:45:14,1,31.19994613565174,121.42754852149764,residential_area,suspected_firework,closed,1532,1
CASE000818,2026-01-27 06:32:44,2026-01-27 06:35:44,1,31.227238284821023,121.4652175869847,construction_site,suspected_firework,handled,1553,1
CASE000819,2026-01-27 10:49:42,2026-01-27 10:52:42,1,31.2145232073466,121.55551136574613,residential_area,suspected_firework,handled,1090,1
CASE000820,2026-01-27 11:53:40,2026-01-27 11:56:40,1,31.137913480071287,121.44076554425844,residential_area,suspected_firework,under_review,1355,1
CASE000821,2026-01-27 12:08:29,2026-01-27 12:11:29,1,31.189118907464284,121.35521354704206,industrial_park,suspected_firework,under_review,1238,1
CASE000822,2026-01-27 13:04:50,2026-01-27 13:07:50,1,31.246326566104024,121.4557728389515,residential_area,suspected_firework,closed,1050,1
CASE000823,2026-01-27 13:43:57,2026-01-27 13:46:57,1,31.16470813954936,121.44603378125396,residential_area,suspected_firework,closed,215,1
CASE000824,2026-01-27 14:31:46,2026-01-27 14:34:46,1,31.213437200631084,121.44078582230273,residential_area,suspected_firework,under_review,1677,1
CASE000825,2026-01-27 15:23:02,2026-01-27 15:26:02,1,31.215503199586244,121.42021180602359,industrial_park,suspected_firework,under_review,499,1
CASE000826,2026-01-27 15:29:46,2026-01-27 15:32:46,1,31.208890166335845,121.49258044611787,residential_area,suspected_firework,closed,1272,0
CASE000827,2026-01-27 17:03:44,2026-01-27 17:06:44,1,31.222488519681498,121.58051638327768,residential_area,suspected_firework,closed,1779,1
CASE000828,2026-01-27 17:39:18,2026-01-27 18:01:58,3,31.24924033026853,121.39618366364425,residential_area,confirmed_firework,under_review,471,1
CASE000829,2026-01-27 18:00:12,2026-01-27 18:15:19,2,31.140988262732055,121.42955759107294,industrial_park,confirmed_firework,handled,215,1
CASE000830,2026-01-27 18:29:37,2026-01-27 18:56:55,5,31.183211364289992,121.43445000340688,arterial_road,confirmed_firework,handled,1062,1
CASE000831,2026-01-27 19:02:47,2026-01-27 19:30:35,4,31.168472257313674,121.49030819346582,residential_area,confirmed_firework,under_review,141,1
CASE000832,2026-01-27 19:34:08,2026-01-27 19:37:27,2,31.22224102961286,121.45995875297638,residential_area,confirmed_firework,closed,1620,1
CASE000833,2026-01-27 20:03:47,2026-01-27 20:25:44,2,31.14403811669017,121.5095901174702,industrial_park,confirmed_firework,closed,1430,1
CASE000834,2026-01-27 21:18:22,2026-01-27 21:21:22,1,31.226129772858236,121.50654440091257,industrial_park,suspected_firework,handled,1373,1
CASE000835,2026-01-27 21:32:59,2026-01-27 22:01:09,4,31.186959331511787,121.45115946011235,residential_area,confirmed_firework,under_review,1064,1
CASE000836,2026-01-27 22:14:24,2026-01-27 22:26:59,3,31.242827758526907,121.40360087453747,arterial_road,confirmed_firework,closed,1699,1
CASE000837,2026-01-27 22:49:04,2026-01-27 22:57:52,3,31.244751118415476,121.43442710057496,residential_area,confirmed_firework,under_review,763,1
CASE000838,2026-01-27 23:03:34,2026-01-27 23:31:18,6,31.228656614584533,121.56583812253245,residential_area,confirmed_firework,closed,1069,1
CASE000839,2026-01-27 23:43:04,2026-01-28 00:00:12,4,31.210834419300074,121.41957314029624,industrial_park,confirmed_firework,handled,524,1
CASE000840,2026-01-28 00:59:27,2026-01-28 01:02:27,1,31.09928496116196,121.22509823673418,arterial_road,suspected_firework,closed,1314,1
CASE000841,2026-01-28 01:45:59,2026-01-28 01:48:59,1,31.243327892744386,121.58354432268489,residential_area,suspected_firework,handled,235,0
CASE000842,2026-01-28 02:00:39,2026-01-28 02:03:39,1,31.172579896841036,121.45260706666487,industrial_park,suspected_firework,closed,477,1
CASE000843,2026-01-28 02:37:55,2026-01-28 02:40:55,1,31.21161107380803,121.446175708398,residential_area,suspected_firework,closed,965,1
CASE000844,2026-01-28 03:10:35,2026-01-28 03:13:35,1,31.281187106330652,121.54516794725484,arterial_road,suspected_firework,handled,1712,1
CASE000845,2026-01-28 04:11:39,2026-01-28 04:14:39,1,31.228922311733964,121.49954486925024,industrial_park,suspected_firework,handled,1261,1
CASE000846,2026-01-28 04:42:06,2026-01-28 04:45:06,1,31.079804458947876,121.442798962897,arterial_road,suspected_firework,handled,1360,1
CASE000847,2026-01-28 06:32:12,2026-01-28 06:35:12,1,31.21882166739233,121.58729815313245,residential_area,suspected_firework,handled,1064,0
CASE000848,2026-01-28 07:34:10,2026-01-28 07:37:10,1,31.05856266810897,121.34717651039668,residential_area,suspected_firework,handled,134,1
CASE000849,2026-01-28 09:49:16,2026-01-28 09:52:16,1,31.296033267180775,121.3825471553938,arterial_road,suspected_firework,handled,373,1
CASE000850,2026-01-28 13:18:48,2026-01-28 13:21:48,1,31.16720705328429,121.44343652560535,construction_site,suspected_firework,closed,449,1
CASE000851,2026-01-28 16:39:48,2026-01-28 16:42:48,1,31.09397414992719,121.46601747067919,arterial_road,suspected_firework,closed,354,1
CASE000852,2026-01-28 17:11:52,2026-01-28 17:24:39,2,31.222527933312133,121.49465606793295,arterial_road,confirmed_firework,handled,1483,0
CASE000853,2026-01-28 18:03:06,2026-01-28 18:28:47,3,31.182808192629476,121.47730852273969,residential_area,confirmed_firework,handled,1587,1
CASE000854,2026-01-28 18:38:45,2026-01-28 19:00:42,3,31.20975943677158,121.41100461786444,residential_area,confirmed_firework,closed,1499,1
CASE000855,2026-01-28 19:00:59,2026-01-28 19:30:59,3,31.239229069961024,121.4326218144752,arterial_road,confirmed_firework,under_review,988,1
CASE000856,2026-01-28 19:37:44,2026-01-28 19:52:13,5,31.22251881401377,121.47880535278365,arterial_road,confirmed_firework,handled,194,1
CASE000857,2026-01-28 20:01:14,2026-01-28 20:29:44,4,31.19337935914935,121.50256502071267,construction_site,confirmed_firework,closed,611,1
CASE000858,2026-01-28 20:45:18,2026-01-28 20:48:18,1,31.268691723059803,121.49663074196769,residential_area,suspected_firework,handled,1230,1
CASE000859,2026-01-28 21:02:47,2026-01-28 21:30:14,4,31.260002046954607,121.38641512444116,arterial_road,confirmed_firework,handled,406,1
CASE000860,2026-01-28 21:44:11,2026-01-28 21:59:54,4,31.266770597083195,121.44479772599608,arterial_road,confirmed_firework,closed,412,1
CASE000861,2026-01-28 21:59:53,2026-01-28 22:22:36,3,31.253656392959165,121.41136042522551,arterial_road,confirmed_firework,handled,522,1
CASE000862,2026-01-28 22:31:03,2026-01-28 22:56:36,5,31.193011450613533,121.46239453027667,arterial_road,confirmed_firework,closed,938,1
CASE000863,2026-01-28 23:06:24,2026-01-28 23:31:42,6,31.18632544033922,121.48288976506694,arterial_road,confirmed_firework,closed,508,1
CASE000864,2026-01-28 23:41:37,2026-01-28 23:59:34,4,31.206207051488008,121.49757589268266,arterial_road,confirmed_firework,closed,1611,1
CASE000865,2026-01-29 00:02:52,2026-01-29 00:05:52,1,31.166490489356395,121.44241634783408,residential_area,suspected_firework,handled,1799,1
CASE000866,2026-01-29 00:54:12,2026-01-29 00:57:12,1,31.21243470414815,121.41353775097228,industrial_park,suspected_firework,handled,496,1
CASE000867,2026-01-29 01:27:50,2026-01-29 01:30:50,1,31.175544229293088,121.34708576741718,construction_site,suspected_firework,handled,262,1
CASE000868,2026-01-29 01:49:56,2026-01-29 01:52:56,1,31.191387790091063,121.49380410229217,industrial_park,suspected_firework,closed,1048,1
CASE000869,2026-01-29 02:17:16,2026-01-29 02:20:16,1,31.22613266538938,121.33194442231137,residential_area,suspected_firework,closed,731,1
CASE000870,2026-01-29 02:36:30,2026-01-29 02:39:30,1,31.219438780358853,121.580040435028,residential_area,suspected_firework,handled,251,1
CASE000871,2026-01-29 06:23:05,2026-01-29 06:26:05,1,31.158671555711674,121.59998159458493,residential_area,suspected_firework,closed,1794,1
CASE000872,2026-01-29 07:44:09,2026-01-29 07:47:09,1,31.294853248105245,121.30493617565736,residential_area,suspected_firework,handled,281,1
CASE000873,2026-01-29 08:53:35,2026-01-29 08:56:35,1,31.2392497496161,121.46536871767174,residential_area,suspected_firework,handled,514,1
CASE000874,2026-01-29 09:22:35,2026-01-29 09:25:35,1,31.205218236214424,121.42752888948294,residential_area,suspected_firework,closed,1692,1
CASE000875,2026-01-29 13:25:23,2026-01-29 13:28:23,1,31.234051210976403,121.50078759054959,industrial_park,suspected_firework,handled,1422,1
CASE000876,2026-01-29 13:45:10,2026-01-29 14:00:11,2,31.27121149785024,121.37161305245714,construction_site,confirmed_firework,under_review,377,1
CASE000877,2026-01-29 16:08:29,2026-01-29 16:31:59,2,31.194081010861467,121.46630694873863,construction_site,confirmed_firework,closed,1540,1
CASE000878,2026-01-29 16:59:35,2026-01-29 17:02:35,1,31.14629837103907,121.47164613461177,residential_area,suspected_firework,under_review,424,0
CASE000879,2026-01-29 17:31:35,2026-01-29 17:34:35,1,31.19427270808981,121.46474780757104,residential_area,suspected_firework,handled,1580,1
CASE000880,2026-01-29 18:07:46,2026-01-29 18:10:46,1,31.168239983191402,121.44274821853931,residential_area,suspected_firework,handled,1508,1
CASE000881,2026-01-29 18:31:57,2026-01-29 18:56:34,3,31.208873278938476,121.4013327024615,arterial_road,confirmed_firework,handled,398,1
CASE000882,2026-01-29 19:16:48,2026-01-29 19:25:24,2,31.25101720663764,121.4618038892235,industrial_park,confirmed_firework,handled,925,1
CASE000883,2026-01-29 19:29:54,2026-01-29 19:42:13,2,31.216440120039557,121.50179983995241,arterial_road,confirmed_firework,handled,1127,1
CASE000884,2026-01-29 20:01:20,2026-01-29 20:31:21,4,31.186253109115356,121.45846449718131,industrial_park,confirmed_firework,handled,845,1
CASE000885,2026-01-29 20:36:54,2026-01-29 20:58:22,4,31.213373620107937,121.5364092089013,arterial_road,confirmed_firework,under_review,756,1
CASE000886,2026-01-29 21:02:03,2026-01-29 21:05:03,1,31.185741222377697,121.34859765720745,industrial_park,suspected_firework,handled,955,0
CASE000887,2026-01-29 21:39:20,2026-01-29 22:01:01,5,31.195530699746726,121.44712741446544,arterial_road,confirmed_firework,closed,1111,1
CASE000888,2026-01-29 22:02:08,2026-01-29 22:30:04,3,31.240992115429556,121.56265355476107,residential_area,confirmed_firework,handled,528,1
CASE000889,2026-01-29 22:51:36,2026-01-29 22:54:36,1,31.233332267610137,121.50920408208789,industrial_park,suspected_firework,handled,855,1
CASE000890,2026-01-29 22:59:40,2026-01-29 23:20:56,4,31.20125074421365,121.50107846632362,arterial_road,confirmed_firework,handled,276,1
CASE000891,2026-01-29 23:39:37,2026-01-29 23:42:37,1,31.240970459811628,121.53452308304058,arterial_road,suspected_firework,handled,1189,1
CASE000892,2026-01-29 23:59:06,2026-01-30 00:02:06,1,31.185839421847515,121.42647113878193,residential_area,suspected_firework,handled,984,1
CASE000893,2026-01-30 00:49:16,2026-01-30 00:52:16,1,31.224097446803647,121.58076761747883,residential_area,suspected_firework,handled,1028,1
CASE000894,2026-01-30 01:09:48,2026-01-30 01:29:57,2,31.259982313787972,121.43185887031318,industrial_park,confirmed_firework,closed,897,1
CASE000895,2026-01-30 02:00:31,2026-01-30 02:03:31,1,31.183020230151893,121.35036731882988,industrial_park,suspected_firework,under_review,617,1
CASE000896,2026-01-30 04:01:52,2026-01-30 04:04:52,1,31.270148593166752,121.39122286911196,industrial_park,suspected_firework,under_review,1765,1
CASE000897,2026-01-30 05:15:56,2026-01-30 05:18:56,1,31.213891297466933,121.44226905314622,residential_area,suspected_firework,handled,1727,1
CASE000898,2026-01-30 05:56:09,2026-01-30 05:59:09,1,31.248351356057,121.52758771824887,residential_area,suspected_firework,under_review,1106,0
CASE000899,2026-01-30 07:25:08,2026-01-30 07:28:08,1,31.208633900464736,121.4985181740269,residential_area,suspected_firework,handled,1376,0
CASE000900,2026-01-30 10:15:16,2026-01-30 10:18:16,1,31.186751787361395,121.3516125591823,industrial_park,suspected_firework,handled,631,1
CASE000901,2026-01-30 11:12:40,2026-01-30 11:15:40,1,31.19951269026253,121.42737009652996,residential_area,suspected_firework,closed,421,1
CASE000902,2026-01-30 12:06:01,2026-01-30 12:16:37,2,31.19841380404409,121.46726193953644,industrial_park,confirmed_firework,under_review,867,1
CASE000903,2026-01-30 14:34:23,2026-01-30 14:37:23,1,31.191197444476558,121.48943232410052,industrial_park,suspected_firework,handled,1295,1
CASE000904,2026-01-30 16:25:39,2026-01-30 16:28:39,1,31.2147438863949,121.44540488435871,residential_area,suspected_firework,handled,739,1
CASE000905,2026-01-30 17:39:26,2026-01-30 17:49:27,2,31.20720789765512,121.4611163441127,residential_area,confirmed_firework,handled,264,0
CASE000906,2026-01-30 18:04:02,2026-01-30 18:07:02,1,31.133609719435412,121.51436218589282,residential_area,suspected_firework,handled,1254,0
CASE000907,2026-01-30 18:39:57,2026-01-30 18:58:59,3,31.189705841493886,121.45539621516072,residential_area,confirmed_firework,handled,509,0
CASE000908,2026-01-30 19:06:54,2026-01-30 19:09:54,1,31.19145337970089,121.4870273073094,industrial_park,suspected_firework,closed,399,1
CASE000909,2026-01-30 19:37:38,2026-01-30 20:01:16,3,31.24146470683501,121.48089969243924,arterial_road,confirmed_firework,handled,1476,1
CASE000910,2026-01-30 20:04:01,2026-01-30 20:07:01,1,31.238979990984504,121.5314398716277,arterial_road,suspected_firework,closed,1712,1
CASE000911,2026-01-30 20:33:29,2026-01-30 20:36:29,1,31.163075785697472,121.44330217629353,residential_area,suspected_firework,closed,1161,1
CASE000912,2026-01-30 21:22:33,2026-01-30 21:25:33,1,31.240769077013617,121.49703194860884,residential_area,suspected_firework,closed,360,1
CASE000913,2026-01-30 21:39:38,2026-01-30 21:42:38,1,31.216725594354315,121.3785111616243,arterial_road,suspected_firework,under_review,1425,1
CASE000914,2026-01-30 21:59:25,2026-01-30 22:09:02,3,31.252500248197798,121.47071913945247,construction_site,confirmed_firework,closed,1520,1
CASE000915,2026-01-30 22:36:07,2026-01-30 22:39:07,1,31.21887986179961,121.56626337582809,residential_area,suspected_firework,closed,1242,1
CASE000916,2026-01-30 23:19:24,2026-01-30 23:26:03,2,31.2334501431077,121.41479483842848,residential_area,confirmed_firework,handled,930,1
CASE000917,2026-01-30 23:37:35,2026-01-30 23:40:35,1,31.23658597924947,121.46088669073838,residential_area,suspected_firework,closed,265,1
