alert_id,clip_id,device_id,alert_time,time_bucket,threshold_version,score_at_alert,alert_level,pushed_to_platform,pushed_delay_ms,operator_review_result,review_time_sec
A_v060_0000218,C0000502,D0115,2026-01-27 02:19:13,early_morning,v060,0.8333918006931939,medium,1,4120,confirmed_firework,73
A_v060_0000219,C0000504,D0090,2026-01-27 22:06:34,night,v060,0.722930769247598,low,1,4866,false_alarm,171
A_v060_0000220,C0000506,D0115,2026-01-11 19:21:42,evening_peak,v060,0.8559791530009958,medium,1,1558,confirmed_firework,151
A_v060_0000221,C0000508,D0027,2026-01-04 23:07:34,night,v060,0.8084900884884801,low,1,5817,confirmed_firework,70
A_v060_0000222,C0000511,D0095,2026-01-09 19:59:09,evening_peak,v060,0.8033907514551625,low,1,2016,false_alarm,84
A_v060_0000223,C0000516,D0048,2026-01-10 09:06:36,daytime,v060,0.8569873333408072,medium,1,2475,confirmed_firework,43
A_v060_0000224,C0000519,D0032,2026-01-14 16:48:25,daytime,v060,0.8007881049970228,low,1,1902,confirmed_firework,57
A_v060_0000225,C0000520,D0023,2026-01-23 17:45:03,evening_peak,v060,0.6818610450637131,low,1,5204,false_alarm,215
A_v060_0000226,C0000522,D0111,2026-01-08 21:40:01,night,v060,0.8670854054825808,medium,1,3716,false_alarm,179
A_v060_0000227,C0000525,D0006,2026-01-24 23:06:51,night,v060,0.6518901777454535,low,1,5456,false_alarm,147
A_v060_0000228,C0000526,D0062,2026-01-26 22:05:42,night,v060,0.8011907527647304,low,1,5545,confirmed_firework,255
A_v060_0000229,C0000534,D0035,2026-01-04 07:05:01,early_morning,v060,0.8502965106130511,medium,1,1020,confirmed_firework,131
A_v060_0000230,C0000535,D0119,2026-01-07 21:44:37,night,v060,0.6153075243695816,low,1,4596,false_alarm,169
A_v060_0000231,C0000536,D0017,2026-01-12 11:21:50,daytime,v060,0.8305157631386934,medium,1,3770,false_alarm,104
A_v060_0000232,C0000539,D0098,2026-01-19 04:02:25,early_morning,v060,0.8206917576613054,medium,1,4523,confirmed_firework,131
A_v060_0000233,C0000540,D0030,2026-01-01 20:15:33,evening_peak,v060,0.6322190680634867,low,1,2253,false_alarm,31
A_v060_0000234,C0000541,D0023,2026-01-05 18:56:11,evening_peak,v060,0.8182025726025228,low,1,4343,confirmed_firework,169
A_v060_0000235,C0000543,D0060,2026-01-15 23:13:51,night,v060,0.8060037127891369,low,1,427,confirmed_firework,112
A_v060_0000236,C0000546,D0068,2026-01-03 13:25:33,daytime,v060,0.8017551261819243,low,1,4900,confirmed_firework,152
A_v060_0000237,C0000548,D0012,2026-01-16 21:08:18,night,v060,0.6853944864641283,low,1,4114,false_alarm,114
A_v060_0000238,C0000551,D0079,2026-01-17 17:38:43,evening_peak,v060,0.810737220661587,low,1,4973,confirmed_firework,105
A_v060_0000239,C0000552,D0038,2026-01-15 23:30:27,night,v060,0.9036114475547385,high,1,4516,confirmed_firework,222
A_v060_0000240,C0000554,D0044,2026-01-26 07:18:02,early_morning,v060,0.8127891507026771,low,1,619,false_alarm,61
A_v060_0000241,C0000555,D0032,2026-01-11 00:44:31,early_morning,v060,0.9075450605593579,high,1,3704,confirmed_firework,90
A_v060_0000242,C0000556,D0115,2026-01-16 23:54:12,night,v060,0.8146865872659097,low,1,2360,confirmed_firework,274
A_v060_0000243,C0000557,D0065,2026-01-25 19:21:13,evening_peak,v060,0.8263969382660243,medium,1,3185,false_alarm,41
A_v060_0000244,C0000559,D0018,2026-01-25 15:13:34,daytime,v060,0.9254268199911958,high,1,5600,confirmed_firework,145
A_v060_0000245,C0000568,D0022,2026-01-24 09:08:15,daytime,v060,0.8312320425823517,medium,1,5655,confirmed_firework,155
A_v060_0000246,C0000572,D0111,2026-01-16 18:46:36,evening_peak,v060,0.8274675471340952,medium,1,1426,confirmed_firework,55
A_v060_0000247,C0000576,D0101,2026-01-25 21:53:21,night,v060,0.8035285180027112,low,1,1189,confirmed_firework,285
A_v060_0000248,C0000577,D0063,2026-01-26 12:10:06,daytime,v060,0.8025717367858761,low,1,4240,false_alarm,192
A_v060_0000249,C0000579,D0004,2026-01-08 11:31:02,daytime,v060,0.8140739368804143,low,1,5790,false_alarm,132
A_v060_0000250,C0000582,D0038,2026-01-08 12:11:44,daytime,v060,0.6377662227656932,low,1,944,false_alarm,213
A_v060_0000251,C0000583,D0092,2026-01-10 15:24:45,daytime,v060,0.8038250971054285,low,1,3533,confirmed_firework,53
A_v060_0000252,C0000585,D0101,2026-01-26 23:11:31,night,v060,0.8493827883565449,medium,1,2302,confirmed_firework,144
A_v060_0000253,C0000587,D0114,2026-01-16 22:56:44,night,v060,0.8090454070537586,low,1,5478,confirmed_firework,44
A_v060_0000254,C0000589,D0012,2026-01-25 23:48:25,night,v060,0.8183981599153612,low,1,3924,confirmed_firework,58
A_v060_0000255,C0000601,D0101,2026-01-27 19:25:15,evening_peak,v060,0.6714377736197016,low,1,5375,false_alarm,129
A_v060_0000256,C0000604,D0010,2026-01-04 19:12:27,evening_peak,v060,0.687936642945533,low,1,5172,false_alarm,31
A_v060_0000257,C0000606,D0065,2026-01-06 13:54:44,daytime,v060,0.6566072966312622,low,1,599,false_alarm,154
A_v060_0000258,C0000613,D0029,2026-01-21 20:18:06,evening_peak,v060,0.826600568540094,medium,1,2325,confirmed_firework,48
A_v060_0000259,C0000614,D0027,2026-01-03 17:57:24,evening_peak,v060,0.6306759305972246,low,1,4019,false_alarm,43
A_v060_0000260,C0000617,D0021,2026-01-24 11:58:50,daytime,v060,0.8229912017429272,medium,1,5078,false_alarm,192
A_v060_0000261,C0000618,D0103,2026-01-30 07:36:12,early_morning,v060,0.6723448666671827,low,1,3865,false_alarm,210
A_v060_0000262,C0000621,D0030,2026-01-09 04:29:53,early_morning,v060,0.8023918635268613,low,1,937,confirmed_firework,130
A_v060_0000263,C0000624,D0050,2026-01-18 23:14:27,night,v060,0.8101501443365708,low,1,2371,confirmed_firework,280
A_v060_0000264,C0000626,D0057,2026-01-11 21:41:14,night,v060,0.6269563096771189,low,1,4758,false_alarm,69
A_v060_0000265,C0000627,D0044,2026-01-23 22:45:27,night,v060,0.8217069587376556,medium,1,2245,confirmed_firework,111
A_v060_0000266,C0000628,D0108,2026-01-10 02:25:42,early_morning,v060,0.8025809006569987,low,1,951,confirmed_firework,211
A_v060_0000267,C0000633,D0060,2026-01-16 18:53:27,evening_peak,v060,0.8051498579875435,low,1,3470,confirmed_firework,42
A_v060_0000268,C0000635,D0086,2026-01-29 22:05:01,night,v060,0.8130932852203206,low,1,451,confirmed_firework,132
A_v060_0000269,C0000641,D0029,2026-01-17 22:10:51,night,v060,0.9024684435704162,high,1,3905,confirmed_firework,134
A_v060_0000270,C0000647,D0001,2026-01-27 02:33:43,early_morning,v060,0.804617752033146,low,1,2797,false_alarm,133
A_v060_0000271,C0000650,D0024,2026-01-21 03:39:50,early_morning,v060,0.8170170996574857,low,1,1168,confirmed_firework,68
A_v060_0000272,C0000652,D0015,2026-01-03 13:33:10,daytime,v060,0.8050394328092458,low,0,5528,false_alarm,124
A_v060_0000273,C0000653,D0098,2026-01-16 22:59:27,night,v060,0.8128460405177056,low,1,5228,confirmed_firework,119
A_v060_0000274,C0000654,D0046,2026-01-27 23:39:33,night,v060,0.6126032446311832,low,1,378,false_alarm,32
A_v060_0000275,C0000655,D0090,2026-01-26 22:58:42,night,v060,0.8567886967852799,medium,1,3153,confirmed_firework,135
A_v060_0000276,C0000661,D0117,2026-01-12 14:19:27,daytime,v060,0.6641650621015481,low,1,4690,false_alarm,159
A_v060_0000277,C0000663,D0050,2026-01-05 19:22:05,evening_peak,v060,0.8189436157639277,low,1,2354,confirmed_firework,57
A_v060_0000278,C0000664,D0073,2026-01-11 19:29:28,evening_peak,v060,0.8055236387813065,low,1,3269,confirmed_firework,203
A_v060_0000279,C0000665,D0043,2026-01-14 09:53:59,daytime,v060,0.6758999421553882,low,1,5040,false_alarm,73
A_v060_0000280,C0000670,D0017,2026-01-27 12:38:27,daytime,v060,0.8274440354365025,medium,1,2033,false_alarm,207
A_v060_0000281,C0000674,D0068,2026-01-12 00:47:07,early_morning,v060,0.6262619354703857,low,0,5245,false_alarm,147
A_v060_0000282,C0000675,D0076,2026-01-24 23:10:43,night,v060,0.8706751687547032,medium,1,3747,confirmed_firework,150
A_v060_0000283,C0000678,D0024,2026-01-07 02:52:31,early_morning,v060,0.8063274205757557,low,1,574,confirmed_firework,226
A_v060_0000284,C0000679,D0062,2026-01-21 21:43:22,night,v060,0.6030067834475532,low,1,4176,false_alarm,62
A_v060_0000285,C0000684,D0057,2026-01-16 18:53:07,evening_peak,v060,0.820603338606961,medium,1,3017,false_alarm,162
A_v060_0000286,C0000693,D0058,2026-01-12 08:48:24,daytime,v060,0.8204933373637772,medium,1,4584,confirmed_firework,200
A_v060_0000287,C0000695,D0049,2026-01-29 16:00:28,daytime,v060,0.690502443139144,low,1,4272,false_alarm,82
A_v060_0000288,C0000696,D0062,2026-01-08 22:38:04,night,v060,0.6558029983507785,low,1,3144,false_alarm,192
A_v060_0000289,C0000700,D0100,2026-01-29 13:28:10,daytime,v060,0.8792258914936508,medium,1,2121,confirmed_firework,152
A_v060_0000290,C0000701,D0094,2026-01-16 17:25:05,evening_peak,v060,0.6229787871272195,low,1,2626,false_alarm,189
A_v060_0000291,C0000704,D0034,2026-01-14 21:55:12,night,v060,0.7494524317931863,low,1,3928,false_alarm,215
A_v060_0000292,C0000706,D0067,2026-01-26 17:11:17,evening_peak,v060,0.9193505097163905,high,1,3129,confirmed_firework,198
A_v060_0000293,C0000708,D0042,2026-01-17 11:21:01,daytime,v060,0.8141777890343259,low,1,1415,false_alarm,183
A_v060_0000294,C0000709,D0091,2026-01-27 17:56:14,evening_peak,v060,0.8206249078401244,medium,1,4749,confirmed_firework,192
A_v060_0000295,C0000710,D0007,2026-01-04 19:52:46,evening_peak,v060,0.6755330468507929,low,1,1712,false_alarm,166
A_v060_0000296,C0000712,D0063,2026-01-21 17:26:45,evening_peak,v060,0.8091062436113221,low,1,4248,confirmed_firework,299
A_v060_0000297,C0000714,D0049,2026-01-14 23:29:44,night,v060,0.8086511259345882,low,1,3903,confirmed_firework,215
A_v060_0000298,C0000716,D0119,2026-01-24 22:22:22,night,v060,0.8212184192468408,medium,1,363,confirmed_firework,181
A_v060_0000299,C0000717,D0102,2026-01-24 00:29:02,early_morning,v060,0.8026608377099452,low,1,2265,confirmed_firework,153
A_v060_0000300,C0000720,D0020,2026-01-28 04:22:43,early_morning,v060,0.6688757708174139,low,1,5222,false_alarm,56
A_v060_0000301,C0000721,D0024,2026-01-12 22:54:55,night,v060,0.6156612053294803,low,1,3906,false_alarm,59
A_v060_0000302,C0000722,D0002,2026-01-04 21:16:30,night,v060,0.859832350617184,medium,1,1660,false_alarm,132
A_v060_0000303,C0000725,D0115,2026-01-14 02:09:33,early_morning,v060,0.657173702148642,low,1,2311,false_alarm,133
A_v060_0000304,C0000727,D0084,2026-01-15 18:40:18,evening_peak,v060,0.8970914156347665,medium,1,4406,confirmed_firework,298
A_v060_0000305,C0000728,D0070,2026-01-28 18:41:43,evening_peak,v060,0.8976448867886623,medium,1,1532,confirmed_firework,132
A_v060_0000306,C0000730,D0044,2026-01-26 07:44:26,early_morning,v060,0.8104266345158182,low,1,1104,confirmed_firework,207
A_v060_0000307,C0000732,D0085,2026-01-16 21:46:06,night,v060,0.8581650180394885,medium,1,761,confirmed_firework,198
A_v060_0000308,C0000735,D0074,2026-01-25 10:08:51,daytime,v060,0.6318906120479261,low,1,3583,false_alarm,26
A_v060_0000309,C0000736,D0094,2026-01-23 23:45:15,night,v060,0.8025941991725566,low,1,5739,false_alarm,145
A_v060_0000310,C0000737,D0115,2026-01-11 05:17:52,early_morning,v060,0.8059668039488471,low,1,506,confirmed_firework,80
A_v060_0000311,C0000740,D0078,2026-01-17 22:00:55,night,v060,0.6908988509645043,low,1,5373,false_alarm,167
A_v060_0000312,C0000747,D0117,2026-01-13 21:58:34,night,v060,0.8427587896436717,medium,1,1032,confirmed_firework,189
A_v060_0000313,C0000748,D0017,2026-01-23 23:22:51,night,v060,0.7236229080656925,low,1,4385,false_alarm,37
A_v060_0000314,C0000749,D0003,2026-01-27 23:46:48,night,v060,0.8149491453613424,low,1,5529,confirmed_firework,95
A_v060_0000315,C0000750,D0103,2026-01-27 17:45:39,evening_peak,v060,0.7106147016943481,low,1,2682,false_alarm,134
A_v060_0000316,C0000751,D0119,2026-01-30 22:33:42,night,v060,0.6164692225937528,low,1,4352,false_alarm,215
A_v060_0000317,C0000752,D0108,2026-01-14 19:26:55,evening_peak,v060,0.9407766242184121,high,1,3580,confirmed_firework,305
A_v060_0000318,C0000753,D0052,2026-01-10 21:13:42,night,v060,0.8022660699491378,low,1,4424,confirmed_firework,269
A_v060_0000319,C0000760,D0037,2026-01-26 23:29:18,night,v060,0.8018360314607,low,1,2757,confirmed_firework,216
A_v060_0000320,C0000761,D0027,2026-01-18 00:58:34,early_morning,v060,0.8214593553877588,medium,1,3895,confirmed_firework,228
A_v060_0000321,C0000764,D0085,2026-01-21 21:34:15,night,v060,0.8143541681987548,low,1,5589,false_alarm,165
A_v060_0000322,C0000768,D0067,2026-01-26 22:29:40,night,v060,0.8175421775013281,low,1,1038,confirmed_firework,273
A_v060_0000323,C0000770,D0084,2026-01-05 23:16:52,night,v060,0.819053295519152,low,1,2244,confirmed_firework,41
A_v060_0000324,C0000772,D0023,2026-01-10 06:26:01,early_morning,v060,0.8329202906925165,medium,1,3456,false_alarm,110
A_v060_0000325,C0000773,D0036,2026-01-24 19:21:35,evening_peak,v060,0.8099316779302278,low,1,3246,confirmed_firework,315
A_v060_0000326,C0000774,D0035,2026-01-05 00:00:10,night,v060,0.8073450424278601,low,1,2630,confirmed_firework,244
A_v060_0000327,C0000778,D0100,2026-01-21 23:09:30,night,v060,0.8079791975926027,low,1,2713,false_alarm,29
A_v060_0000328,C0000784,D0029,2026-01-16 19:47:37,evening_peak,v060,0.9838176052866932,high,1,3829,confirmed_firework,213
A_v060_0000329,C0000785,D0033,2026-01-08 23:39:48,night,v060,0.803377321775524,low,1,4359,confirmed_firework,77
A_v060_0000330,C0000786,D0095,2026-01-05 23:50:19,night,v060,0.8067220386974273,low,1,4286,confirmed_firework,176
A_v060_0000331,C0000787,D0120,2026-01-11 04:52:06,early_morning,v060,0.8389495278249636,medium,1,1950,confirmed_firework,298
A_v060_0000332,C0000788,D0069,2026-01-12 22:55:39,night,v060,0.6546448836247493,low,1,2056,false_alarm,29
A_v060_0000333,C0000789,D0066,2026-01-17 17:15:36,evening_peak,v060,0.8942953144333806,medium,1,5149,confirmed_firework,86
A_v060_0000334,C0000793,D0118,2026-01-30 11:42:16,daytime,v060,0.7250215396248041,low,1,1277,false_alarm,92
A_v060_0000335,C0000797,D0044,2026-01-27 23:52:30,night,v060,0.8987947551923886,medium,1,1548,confirmed_firework,311
A_v060_0000336,C0000802,D0067,2026-01-20 17:19:47,evening_peak,v060,0.8253229038987502,medium,1,1845,false_alarm,65
A_v060_0000337,C0000803,D0033,2026-01-16 18:08:14,evening_peak,v060,0.8169533549177443,low,1,4410,confirmed_firework,166
A_v060_0000338,C0000805,D0049,2026-01-08 12:21:45,daytime,v060,0.6206038083783497,low,1,1342,false_alarm,122
A_v060_0000339,C0000806,D0042,2026-01-15 19:03:39,evening_peak,v060,0.8004857049352414,low,1,3346,false_alarm,61
A_v060_0000340,C0000809,D0007,2026-01-25 22:36:20,night,v060,0.871172459974654,medium,1,3803,confirmed_firework,304
A_v060_0000341,C0000810,D0106,2026-01-23 14:59:53,daytime,v060,0.6549281193051952,low,1,3034,false_alarm,140
A_v060_0000342,C0000814,D0100,2026-01-05 12:41:14,daytime,v060,0.8555459383465522,medium,1,1279,confirmed_firework,228
A_v060_0000343,C0000815,D0086,2026-01-11 18:27:14,evening_peak,v060,0.8164197950635803,low,1,4474,confirmed_firework,303
A_v060_0000344,C0000826,D0028,2026-01-24 18:42:54,evening_peak,v060,0.822569789943623,medium,1,1229,confirmed_firework,281
A_v060_0000345,C0000827,D0006,2026-01-10 19:03:23,evening_peak,v060,0.8169724449896345,low,1,5593,confirmed_firework,206
A_v060_0000346,C0000829,D0065,2026-01-05 17:27:34,evening_peak,v060,0.9211804053717197,high,1,2925,confirmed_firework,149
A_v060_0000347,C0000830,D0042,2026-01-16 21:03:49,night,v060,0.68194608636083,low,1,2918,false_alarm,177
A_v060_0000348,C0000831,D0023,2026-01-24 04:19:57,early_morning,v060,0.9135347185094994,high,1,4939,false_alarm,185
A_v060_0000349,C0000833,D0062,2026-01-29 21:53:31,night,v060,0.6313279276956569,low,1,1716,false_alarm,134
A_v060_0000350,C0000834,D0098,2026-01-10 22:31:15,night,v060,0.9242019877035385,high,1,786,confirmed_firework,125
A_v060_0000351,C0000839,D0104,2026-01-18 16:41:09,daytime,v060,0.6540330125456668,low,1,1519,false_alarm,103
A_v060_0000352,C0000841,D0099,2026-01-14 23:53:31,night,v060,0.8207975346342254,medium,1,3669,confirmed_firework,78
A_v060_0000353,C0000846,D0073,2026-01-11 23:19:25,night,v060,0.8188302694771706,low,1,460,confirmed_firework,231
A_v060_0000354,C0000847,D0057,2026-01-24 04:17:06,early_morning,v060,0.8188959091517884,low,1,3308,false_alarm,171
A_v060_0000355,C0000848,D0072,2026-01-17 18:11:25,evening_peak,v060,0.8512385197662526,medium,1,1296,confirmed_firework,112
A_v060_0000356,C0000851,D0100,2026-01-17 21:32:22,night,v060,0.8161662218890584,low,1,3886,false_alarm,58
A_v060_0000357,C0000852,D0041,2026-01-21 21:06:10,night,v060,0.8074487672375115,low,1,5120,confirmed_firework,241
A_v060_0000358,C0000857,D0102,2026-01-04 09:49:04,daytime,v060,0.707215647959131,low,1,3352,false_alarm,26
A_v060_0000359,C0000858,D0077,2026-01-12 13:57:29,daytime,v060,0.9502667946732531,high,1,2150,confirmed_firework,59
A_v060_0000360,C0000859,D0052,2026-01-16 21:18:23,night,v060,0.8119930908621168,low,1,5402,confirmed_firework,59
A_v060_0000361,C0000860,D0036,2026-01-05 21:02:49,night,v060,0.8150561310809818,low,1,4574,confirmed_firework,40
A_v060_0000362,C0000864,D0067,2026-01-28 17:50:35,evening_peak,v060,0.6017731670521423,low,1,1727,false_alarm,85
A_v060_0000363,C0000871,D0078,2026-01-25 14:29:46,daytime,v060,0.7082113273407478,low,1,3681,false_alarm,144
A_v060_0000364,C0000875,D0105,2026-01-25 21:22:14,night,v060,0.6933136207254469,low,1,4959,false_alarm,47
A_v060_0000365,C0000876,D0005,2026-01-10 21:23:26,night,v060,0.8676195325649207,medium,1,4620,confirmed_firework,227
A_v060_0000366,C0000878,D0101,2026-01-10 22:36:56,night,v060,0.8130829158497987,low,1,4169,confirmed_firework,96
A_v060_0000367,C0000879,D0079,2026-01-08 04:11:21,early_morning,v060,0.6640729205680231,low,1,2121,false_alarm,79
A_v060_0000368,C0000880,D0107,2026-01-16 11:21:55,daytime,v060,0.8261506975439331,medium,1,4404,confirmed_firework,209
A_v060_0000369,C0000881,D0005,2026-01-05 16:13:44,daytime,v060,0.8944439915383317,medium,1,5415,confirmed_firework,42
A_v060_0000370,C0000884,D0100,2026-01-17 23:27:50,night,v060,0.8109479920941981,low,1,862,confirmed_firework,233
A_v060_0000371,C0000885,D0023,2026-01-26 13:40:44,daytime,v060,0.809659018306179,low,1,1857,confirmed_firework,160
A_v060_0000372,C0000888,D0112,2026-01-16 18:54:01,evening_peak,v060,0.9649207575549493,high,0,1140,confirmed_firework,91
A_v060_0000373,C0000889,D0013,2026-01-22 13:33:56,daytime,v060,0.8263414826576636,medium,1,1989,false_alarm,151
A_v060_0000374,C0000894,D0056,2026-01-15 15:13:35,daytime,v060,0.8072927621407253,low,1,1324,confirmed_firework,260
A_v060_0000375,C0000901,D0029,2026-01-05 22:11:27,night,v060,0.8117248779624455,low,1,4679,confirmed_firework,124
A_v060_0000376,C0000904,D0102,2026-01-01 18:55:05,evening_peak,v060,0.813125002932722,low,1,4511,false_alarm,187
A_v060_0000377,C0000905,D0012,2026-01-18 19:32:07,evening_peak,v060,0.8190602915560236,low,1,1546,confirmed_firework,228
A_v060_0000378,C0000906,D0011,2026-01-01 23:01:28,night,v060,0.8391445655123948,medium,1,5061,confirmed_firework,107
A_v060_0000379,C0000907,D0078,2026-01-24 03:56:02,early_morning,v060,0.6913841978829443,low,1,4666,false_alarm,215
A_v060_0000380,C0000910,D0052,2026-01-16 22:20:24,night,v060,0.8722487420286451,medium,1,1556,confirmed_firework,101
A_v060_0000381,C0000912,D0029,2026-01-10 21:52:40,night,v060,0.8275778108193353,medium,1,3905,confirmed_firework,80
A_v060_0000382,C0000916,D0038,2026-01-17 06:05:01,early_morning,v060,0.8085244236382055,low,1,2726,confirmed_firework,245
A_v060_0000383,C0000922,D0073,2026-01-04 20:42:05,evening_peak,v060,0.8794439051578011,medium,1,4352,confirmed_firework,191
A_v060_0000384,C0000923,D0015,2026-01-04 19:59:16,evening_peak,v060,0.8456773554537076,medium,1,4752,confirmed_firework,165
A_v060_0000385,C0000924,D0025,2026-01-04 13:36:12,daytime,v060,0.8034469744702909,low,1,3416,false_alarm,200
A_v060_0000386,C0000925,D0070,2026-01-04 18:04:50,evening_peak,v060,0.8162880494602994,low,1,4802,confirmed_firework,129
A_v060_0000387,C0000927,D0059,2026-01-24 03:35:03,early_morning,v060,0.823876357579197,medium,1,3723,confirmed_firework,259
A_v060_0000388,C0000928,D0116,2026-01-02 22:18:31,night,v060,0.8722318160099872,medium,1,512,confirmed_firework,58
